Time,Links,Qiymetler,Valyuta,Yer,Məlumat,Paylaşılma vaxtı,Scrape Vaxtı,Təmirli?,Çıxarış?,Ipoteka?,Elanın_Nömrəsi,Otaq_Sayı,Sahə,Mərtəbə_raw,Mərtəbə,BinadaMaxMərtəbə,AZN/m²
2023-04-08 00:00:00,https://bina.az/items/3392982,145000.0,AZN,Nərimanov r.,"2 otaqlı
54 m²
4/16 mərtəbə","Bakı, 08 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış var,İpoteka yoxdur,3392982,2,54.0,4/16,4.0,16.0,2685.185185185185
2023-04-08 00:00:00,https://bina.az/items/3390592,295000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
124 m²
17/19 mərtəbə","Bakı, 08 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış var,İpoteka yoxdur,3390592,3,124.0,17/19,17.0,19.0,2379.032258064516
2023-04-06 00:00:00,https://bina.az/items/3398265,290000.0,AZN,Nəriman Nərimanov m.,"4 otaqlı
110 m²
4/8 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış var,İpoteka yoxdur,3398265,4,110.0,4/8,4.0,8.0,2636.3636363636365
2023-04-06 00:00:00,https://bina.az/items/3280143,170000.0,AZN,28 May m.,"2 otaqlı
70 m²
2/8 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3280143,2,70.0,2/8,2.0,8.0,2428.5714285714284
2023-04-17 11:22:00,https://bina.az/items/3326404,151000.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
65 m²
2/17 mərtəbə","Bakı, bugün 11:22",16/04/2023 23:16,Təmirli,Çıxarış var,İpoteka yoxdur,3326404,2,65.0,2/17,2.0,17.0,2323.076923076923
2023-04-06 00:00:00,https://bina.az/items/3398214,258000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
115 m²
5/16 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış var,İpoteka yoxdur,3398214,3,115.0,5/16,5.0,16.0,2243.478260869565
2023-04-06 00:00:00,https://bina.az/items/3398189,126000.0,AZN,Nəriman Nərimanov m.,"1 otaqlı
71 m²
16/17 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:16,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3398189,1,71.0,16/17,16.0,17.0,1774.6478873239437
2023-04-06 00:00:00,https://bina.az/items/3398152,255000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
115 m²
9/16 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3398152,3,115.0,9/16,9.0,16.0,2217.391304347826
2023-04-06 00:00:00,https://bina.az/items/3261574,165000.0,AZN,Nərimanov r.,"2 otaqlı
85 m²
16/18 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:16,Təmirli deyil,Çıxarış var,İpoteka yoxdur,3261574,2,85.0,16/18,16.0,18.0,1941.1764705882356
2023-04-06 00:00:00,https://bina.az/items/3398140,90000.0,AZN,28 May m.,"1 otaqlı
32 m²
15/18 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış var,İpoteka yoxdur,3398140,1,32.0,15/18,15.0,18.0,2812.5
2023-04-06 00:00:00,https://bina.az/items/3398130,257000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
118 m²
3/12 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış var,İpoteka yoxdur,3398130,3,118.0,3/12,3.0,12.0,2177.966101694916
2023-04-06 00:00:00,https://bina.az/items/3257484,280000.0,AZN,Gənclik m.,"3 otaqlı
157 m²
10/16 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:16,Təmirli deyil,Çıxarış var,İpoteka var,3257484,3,157.0,10/16,10.0,16.0,1783.43949044586
2023-04-06 00:00:00,https://bina.az/items/3398120,285000.0,AZN,28 May m.,"3 otaqlı
107 m²
12/17 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3398120,3,107.0,12/17,12.0,17.0,2663.551401869159
2023-04-06 00:00:00,https://bina.az/items/3398082,177000.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
92 m²
19/20 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış var,İpoteka yoxdur,3398082,2,92.0,19/20,19.0,20.0,1923.9130434782608
2023-04-06 00:00:00,https://bina.az/items/3398084,348000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
150 m²
8/19 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:16,Təmirli deyil,Çıxarış var,İpoteka yoxdur,3398084,3,150.0,8/19,8.0,19.0,2320.0
2023-04-06 00:00:00,https://bina.az/items/3384770,239000.0,AZN,Gənclik m.,"3 otaqlı
90 m²
10/19 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış var,İpoteka var,3384770,3,90.0,10/19,10.0,19.0,2655.555555555556
2023-04-06 00:00:00,https://bina.az/items/3398066,232000.0,AZN,Nərimanov r.,"3 otaqlı
110 m²
13/16 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış var,İpoteka yoxdur,3398066,3,110.0,13/16,13.0,16.0,2109.090909090909
2023-04-06 00:00:00,https://bina.az/items/3398047,172000.0,AZN,Nərimanov r.,"2 otaqlı
68 m²
4/17 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış var,İpoteka yoxdur,3398047,2,68.0,4/17,4.0,17.0,2529.4117647058824
2023-04-06 00:00:00,https://bina.az/items/3398005,329000.0,AZN,Nəriman Nərimanov m.,"4 otaqlı
185 m²
14/16 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:16,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3398005,4,185.0,14/16,14.0,16.0,1778.3783783783783
2023-04-06 00:00:00,https://bina.az/items/3397993,290000.0,AZN,Nəriman Nərimanov m.,"4 otaqlı
177 m²
12/17 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:16,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3397993,4,177.0,12/17,12.0,17.0,1638.4180790960452
2023-04-11 00:00:00,https://bina.az/items/3397946,284000.0,AZN,Nərimanov r.,"4 otaqlı
167.6 m²
8/16 mərtəbə","Bakı, 11 aprel 2023",16/04/2023 23:16,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3397946,4,167.6,8/16,8.0,16.0,1694.510739856802
2023-04-06 00:00:00,https://bina.az/items/3397923,218000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
98 m²
8/12 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:16,Təmirli deyil,Çıxarış var,İpoteka yoxdur,3397923,3,98.0,8/12,8.0,12.0,2224.4897959183672
2023-04-06 00:00:00,https://bina.az/items/3394956,395000.0,AZN,Nərimanov r.,"4 otaqlı
175 m²
11/20 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış var,İpoteka yoxdur,3394956,4,175.0,11/20,11.0,20.0,2257.1428571428573
2023-04-06 00:00:00,https://bina.az/items/3397884,190000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
110 m²
14/15 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:16,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3397884,3,110.0,14/15,14.0,15.0,1727.2727272727273
2023-04-06 00:00:00,https://bina.az/items/3397848,245000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
138 m²
10/17 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:16,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3397848,3,138.0,10/17,10.0,17.0,1775.3623188405795
2023-04-06 00:00:00,https://bina.az/items/3397824,320000.0,AZN,Nərimanov r.,"3 otaqlı
149.7 m²
6/16 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:16,Təmirli deyil,Çıxarış var,İpoteka yoxdur,3397824,3,149.7,6/16,6.0,16.0,2137.608550434202
2023-04-06 00:00:00,https://bina.az/items/3329543,229000.0,AZN,Nərimanov r.,"2 otaqlı
115 m²
5/17 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:16,Təmirli deyil,Çıxarış var,İpoteka var,3329543,2,115.0,5/17,5.0,17.0,1991.304347826087
2023-04-06 00:00:00,https://bina.az/items/3397763,205000.0,AZN,Dərnəgül m.,"3 otaqlı
113 m²
17/18 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış var,İpoteka var,3397763,3,113.0,17/18,17.0,18.0,1814.1592920353985
2023-04-06 00:00:00,https://bina.az/items/3329060,249000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
93 m²
2/16 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3329060,3,93.0,2/16,2.0,16.0,2677.4193548387098
2023-04-06 00:00:00,https://bina.az/items/3397755,165000.0,AZN,Nərimanov r.,"2 otaqlı
65 m²
13/17 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış var,İpoteka yoxdur,3397755,2,65.0,13/17,13.0,17.0,2538.4615384615386
2023-04-06 00:00:00,https://bina.az/items/3397715,199000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
110 m²
4/17 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:16,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3397715,3,110.0,4/17,4.0,17.0,1809.090909090909
2023-04-06 00:00:00,https://bina.az/items/3313697,325000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
125 m²
8/9 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış var,İpoteka var,3313697,3,125.0,8/9,8.0,9.0,2600.0
2023-04-06 00:00:00,https://bina.az/items/3397717,210000.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
75 m²
3/16 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış var,İpoteka var,3397717,2,75.0,3/16,3.0,16.0,2800.0
2023-04-06 00:00:00,https://bina.az/items/3367817,265000.0,AZN,Gənclik m.,"3 otaqlı
130 m²
11/12 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış var,İpoteka yoxdur,3367817,3,130.0,11/12,11.0,12.0,2038.4615384615383
2023-04-06 00:00:00,https://bina.az/items/3266581,282000.0,AZN,Nərimanov r.,"3 otaqlı
157 m²
6/6 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:16,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3266581,3,157.0,6/6,6.0,6.0,1796.1783439490446
2023-04-06 00:00:00,https://bina.az/items/3397648,215000.0,AZN,Gənclik m.,"3 otaqlı
99 m²
8/16 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:16,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3397648,3,99.0,8/16,8.0,16.0,2171.717171717172
2023-04-08 00:00:00,https://bina.az/items/3397635,270000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
152 m²
10/16 mərtəbə","Bakı, 08 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış var,İpoteka yoxdur,3397635,3,152.0,10/16,10.0,16.0,1776.3157894736842
2023-04-06 00:00:00,https://bina.az/items/3008052,260000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
97 m²
2/17 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış var,İpoteka yoxdur,3008052,3,97.0,2/17,2.0,17.0,2680.4123711340208
2023-04-06 00:00:00,https://bina.az/items/3307843,215000.0,AZN,Nərimanov r.,"3 otaqlı
118 m²
3/18 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3307843,3,118.0,3/18,3.0,18.0,1822.033898305085
2023-04-06 00:00:00,https://bina.az/items/3397011,370000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
170 m²
4/16 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:16,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3397011,3,170.0,4/16,4.0,16.0,2176.470588235294
2023-04-16 01:45:00,https://bina.az/items/3255746,330000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
184 m²
14/16 mərtəbə","Bakı, dünən 01:45",16/04/2023 23:16,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3255746,3,184.0,14/16,14.0,16.0,1793.4782608695652
2023-04-05 00:00:00,https://bina.az/items/3397465,265000.0,AZN,Nərimanov r.,"3 otaqlı
177 m²
10/16 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:16,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3397465,3,177.0,10/16,10.0,16.0,1497.1751412429378
2023-04-05 00:00:00,https://bina.az/items/3397366,220000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
118 m²
8/14 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış var,İpoteka yoxdur,3397366,3,118.0,8/14,8.0,14.0,1864.406779661017
2023-04-09 00:00:00,https://bina.az/items/2825021,278000.0,AZN,Nərimanov r.,"3 otaqlı
126 m²
3/9 mərtəbə","Bakı, 09 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış var,İpoteka yoxdur,2825021,3,126.0,3/9,3.0,9.0,2206.3492063492063
2023-04-05 00:00:00,https://bina.az/items/3363362,279000.0,AZN,Nəriman Nərimanov m.,"4 otaqlı
185 m²
9/16 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış var,İpoteka var,3363362,4,185.0,9/16,9.0,16.0,1508.108108108108
2023-04-05 00:00:00,https://bina.az/items/3040610,510000.0,AZN,Nərimanov r.,"3 otaqlı
190 m²
9/18 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3040610,3,190.0,9/18,9.0,18.0,2684.2105263157896
2023-04-05 00:00:00,https://bina.az/items/3127731,345000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
149.6 m²
8/18 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış var,İpoteka var,3127731,3,149.6,8/18,8.0,18.0,2306.1497326203207
2023-04-05 00:00:00,https://bina.az/items/3175011,295000.0,AZN,28 May m.,"3 otaqlı
157.6 m²
10/17 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:16,Təmirli deyil,Çıxarış var,İpoteka var,3175011,3,157.6,10/17,10.0,17.0,1871.8274111675128
2023-04-07 00:00:00,https://bina.az/items/3376335,155000.0,AZN,Nərimanov r.,"3 otaqlı
60 m²
8/17 mərtəbə","Bakı, 07 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış var,İpoteka var,3376335,3,60.0,8/17,8.0,17.0,2583.333333333333
2023-04-05 00:00:00,https://bina.az/items/3252866,75000.0,AZN,Nəriman Nərimanov m.,"1 otaqlı
64 m²
17/17 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:16,Təmirli deyil,Çıxarış var,İpoteka yoxdur,3252866,1,64.0,17/17,17.0,17.0,1171.875
2023-04-05 00:00:00,https://bina.az/items/3217209,350000.0,AZN,Nərimanov r.,"3 otaqlı
156 m²
6/12 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:16,Təmirli deyil,Çıxarış var,İpoteka yoxdur,3217209,3,156.0,6/12,6.0,12.0,2243.589743589744
2023-04-05 00:00:00,https://bina.az/items/3397181,255000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
93 m²
2/16 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3397181,3,93.0,2/16,2.0,16.0,2741.935483870968
2023-04-05 00:00:00,https://bina.az/items/3397163,90000.0,AZN,Nəriman Nərimanov m.,"1 otaqlı
30 m²
14/17 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3397163,1,30.0,14/17,14.0,17.0,3000.0
2023-04-05 00:00:00,https://bina.az/items/3329729,249000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
95 m²
3/17 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3329729,3,95.0,3/17,3.0,17.0,2621.0526315789475
2023-04-05 00:00:00,https://bina.az/items/3326324,350000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
180 m²
9/16 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış var,İpoteka yoxdur,3326324,3,180.0,9/16,9.0,16.0,1944.4444444444443
2023-04-05 00:00:00,https://bina.az/items/3238101,262000.0,AZN,Nərimanov r.,"3 otaqlı
102 m²
11/15 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3238101,3,102.0,11/15,11.0,15.0,2568.627450980392
2023-04-05 00:00:00,https://bina.az/items/3381367,235000.0,AZN,28 May m.,"3 otaqlı
110 m²
13/16 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış var,İpoteka var,3381367,3,110.0,13/16,13.0,16.0,2136.3636363636365
2023-04-06 00:00:00,https://bina.az/items/3397124,185000.0,AZN,Nərimanov r.,"2 otaqlı
85 m²
17/19 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış var,İpoteka var,3397124,2,85.0,17/19,17.0,19.0,2176.470588235294
2023-04-05 00:00:00,https://bina.az/items/3358403,269900.0,AZN,Nərimanov r.,"3 otaqlı
100 m²
16/17 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış var,İpoteka var,3358403,3,100.0,16/17,16.0,17.0,2699.0
2023-04-05 00:00:00,https://bina.az/items/3252087,285000.0,AZN,Koroğlu m.,"4 otaqlı
180 m²
8/16 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış var,İpoteka yoxdur,3252087,4,180.0,8/16,8.0,16.0,1583.3333333333333
2023-04-05 00:00:00,https://bina.az/items/3138360,508000.0,AZN,Nəriman Nərimanov m.,"5 otaqlı
216 m²
15/17 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış var,İpoteka yoxdur,3138360,5,216.0,15/17,15.0,17.0,2351.851851851852
2023-04-05 00:00:00,https://bina.az/items/3346389,176000.0,AZN,Nərimanov r.,"2 otaqlı
72 m²
2/14 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış var,İpoteka yoxdur,3346389,2,72.0,2/14,2.0,14.0,2444.4444444444443
2023-04-05 00:00:00,https://bina.az/items/3397036,187000.0,AZN,Gənclik m.,"3 otaqlı
107.7 m²
10/12 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:16,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3397036,3,107.7,10/12,10.0,12.0,1736.304549675023
2023-04-05 00:00:00,https://bina.az/items/3397001,300000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
137 m²
16/17 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:16,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3397001,3,137.0,16/17,16.0,17.0,2189.78102189781
2023-04-05 00:00:00,https://bina.az/items/3396995,350000.0,AZN,28 May m.,"3 otaqlı
151 m²
14/17 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış var,İpoteka yoxdur,3396995,3,151.0,14/17,14.0,17.0,2317.880794701987
2023-04-05 00:00:00,https://bina.az/items/3299851,110000.0,AZN,Nəriman Nərimanov m.,"1 otaqlı
52 m²
11/11 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:16,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3299851,1,52.0,11/11,11.0,11.0,2115.3846153846152
2023-04-05 00:00:00,https://bina.az/items/3121051,330000.0,AZN,Koroğlu m.,"4 otaqlı
220 m²
14/17 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:16,Təmirli deyil,Çıxarış var,İpoteka yoxdur,3121051,4,220.0,14/17,14.0,17.0,1500.0
2023-04-08 00:00:00,https://bina.az/items/3065197,252000.0,AZN,Nərimanov r.,"3 otaqlı
146 m²
11/17 mərtəbə","Bakı, 08 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış var,İpoteka var,3065197,3,146.0,11/17,11.0,17.0,1726.027397260274
2023-04-05 00:00:00,https://bina.az/items/3255914,165000.0,AZN,Gənclik m.,"2 otaqlı
70 m²
14/17 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3255914,2,70.0,14/17,14.0,17.0,2357.1428571428573
2023-04-05 00:00:00,https://bina.az/items/3396893,250000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
116 m²
4/19 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış var,İpoteka yoxdur,3396893,3,116.0,4/19,4.0,19.0,2155.1724137931037
2023-04-05 00:00:00,https://bina.az/items/3396890,165000.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
85 m²
13/14 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:16,Təmirli deyil,Çıxarış var,İpoteka yoxdur,3396890,2,85.0,13/14,13.0,14.0,1941.1764705882356
2023-04-05 00:00:00,https://bina.az/items/3255212,410000.0,AZN,Nəriman Nərimanov m.,"4 otaqlı
200 m²
2/17 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:16,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3255212,4,200.0,2/17,2.0,17.0,2050.0
2023-04-05 00:00:00,https://bina.az/items/3023923,240000.0,AZN,Nərimanov r.,"3 otaqlı
136 m²
15/16 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış var,İpoteka yoxdur,3023923,3,136.0,15/16,15.0,16.0,1764.7058823529412
2023-04-05 00:00:00,https://bina.az/items/3396852,259000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
157 m²
4/17 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:16,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3396852,3,157.0,4/17,4.0,17.0,1649.6815286624203
2023-04-06 00:00:00,https://bina.az/items/3396863,150000.0,AZN,Gənclik m.,"2 otaqlı
50 m²
6/9 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış var,İpoteka yoxdur,3396863,2,50.0,6/9,6.0,9.0,3000.0
2023-04-05 00:00:00,https://bina.az/items/3329386,255000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
93 m²
2/16 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:16,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3329386,3,93.0,2/16,2.0,16.0,2741.935483870968
2023-04-05 00:00:00,https://bina.az/items/3396784,186000.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
93.6 m²
8/12 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3396784,2,93.6,8/12,8.0,12.0,1987.1794871794875
2023-04-05 00:00:00,https://bina.az/items/3340680,227000.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
100 m²
15/17 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3340680,2,100.0,15/17,15.0,17.0,2270.0
2023-04-05 00:00:00,https://bina.az/items/3188295,217000.0,AZN,Nərimanov r.,"3 otaqlı
112 m²
15/18 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka var,3188295,3,112.0,15/18,15.0,18.0,1937.5
2023-04-05 00:00:00,https://bina.az/items/3292387,215000.0,AZN,Nərimanov r.,"3 otaqlı
78 m²
12/17 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka var,3292387,3,78.0,12/17,12.0,17.0,2756.4102564102564
2023-04-05 00:00:00,https://bina.az/items/3396652,199000.0,AZN,Nərimanov r.,"5 otaqlı
150 m²
10/14 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka var,3396652,5,150.0,10/14,10.0,14.0,1326.6666666666667
2023-04-05 00:00:00,https://bina.az/items/3396643,680000.0,AZN,Nərimanov r.,"4 otaqlı
240 m²
18/20 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka var,3396643,4,240.0,18/20,18.0,20.0,2833.333333333333
2023-04-05 00:00:00,https://bina.az/items/3396625,236000.0,AZN,Nərimanov r.,"3 otaqlı
148 m²
17/17 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli deyil,Çıxarış var,İpoteka yoxdur,3396625,3,148.0,17/17,17.0,17.0,1594.5945945945946
2023-04-05 00:00:00,https://bina.az/items/3396606,218000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
110 m²
10/16 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3396606,3,110.0,10/16,10.0,16.0,1981.8181818181815
2023-04-08 00:00:00,https://bina.az/items/3396583,174000.0,AZN,Gənclik m.,"2 otaqlı
58 m²
8/18 mərtəbə","Bakı, 08 aprel 2023",16/04/2023 23:17,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3396583,2,58.0,8/18,8.0,18.0,3000.0
2023-04-05 00:00:00,https://bina.az/items/3332445,430000.0,AZN,Nəriman Nərimanov m.,"4 otaqlı
170 m²
12/13 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka var,3332445,4,170.0,12/13,12.0,13.0,2529.4117647058824
2023-04-05 00:00:00,https://bina.az/items/3396541,194000.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
98 m²
17/19 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka var,3396541,2,98.0,17/19,17.0,19.0,1979.591836734694
2023-04-05 00:00:00,https://bina.az/items/3166451,1700000.0,AZN,Nəriman Nərimanov m.,"6 otaqlı
450 m²
10/18 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka yoxdur,3166451,6,450.0,10/18,10.0,18.0,3777.777777777778
2023-04-06 00:00:00,https://bina.az/items/3396532,395000.0,AZN,Gənclik m.,"4 otaqlı
165 m²
8/12 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka var,3396532,4,165.0,8/12,8.0,12.0,2393.939393939394
